,旅遊公司名稱,標題:,網址,出發日期,#行程編號:行程1,成團狀況(團位),成團狀況(可售),成團狀況(補位),成團狀況(如成形show否則為空),交通資訊 ,旅遊行程,總天數,價格,住宿點
18,雄獅旅遊,暑假三部曲|熱氣球x金針花x呷冰棒·柚園星空x暮光柚宴·童話屋星巴克·台灣黑熊館·花園迷宮·藍皮解憂號·台鐵出發4日,https://travel.liontravel.com//detail?NormGroupID=183bb56f-5774-46e7-bd96-21ea69164676&GroupID=24TN709HOPE-T&Platform=app,2024/07/09 (二),1,31,11,報名,,無交通資訊,"['10:10 台北車站集合 預計搭乘10:40左右台北出發之班次 (或沿線各站自行上車) 前往 花蓮火車站、贈午餐台鐵便當 預計13:20 花蓮火車站出發 14:20 星巴克理想門市 15:30鳳林校長夢工廠 17:00 柚子特色晚餐、柚園探星&夜空導覽 20:00 花蓮飯店', '09:30 出發 10:10 臺灣黑熊教育館 11:40富里花海稻草藝術季 12:30 午餐 14:00 池上穀倉藝術館 16:00 春一枝誠信商店~呷手工冰棒 16:30 鹿野高台～熱氣球嘉年華、贈野餐墊 20:00 入住台東市區飯店', '09:00飯店出發金黃大地花毯～太麻里賞金針花午餐華源海灣觀景台 14:20抵達知本車站，搭乘15:00藍皮解憂號15:28金崙:部落走讀(車上享用原味下午茶) 17:30抵達枋山車站(站前廣場看夕陽晚霞)18:05枋寮車站下車 19:30 入住高雄飯店、周邊自理', '09:00出發 09:40 澄清湖~全台最大迷宮花園 12:00 菁寮老街 14:10 三隻小豬觀光農場 19:00 抵達台北車站']",共4天,"TWD 9,999","['Day:1蜜滋賀溫泉大飯店 或', 'Day:2瑞雄溫泉山莊 或', 'Day:3虎爺溫泉會館 或', 'Day:4同級', 'Day:5旅人驛站鐵花文創二館 或', 'Day:6旅人驛站米豆文旅 或', 'Day:7同級', 'Day:8城市商旅高雄真愛館 或', 'Day:9翰品酒店 高雄 或', 'Day:10城市商旅高雄駁二館 或', 'Day:11同級', 'Day:12溫暖的家']"
19,雄獅旅遊,暑假三部曲|熱氣球x金針花x呷冰棒·柚園星空x暮光柚宴·童話屋星巴克·台灣黑熊館·花園迷宮·藍皮解憂號·台鐵出發4日,https://travel.liontravel.com//detail?NormGroupID=183bb56f-5774-46e7-bd96-21ea69164676&GroupID=24TN709HOPE-T&Platform=app,2024/07/12 (五),1,31,30,報名,,無交通資訊,"['10:10 台北車站集合 預計搭乘10:40左右台北出發之班次 (或沿線各站自行上車) 前往 花蓮火車站、贈午餐台鐵便當 預計13:20 花蓮火車站出發 14:20 星巴克理想門市 15:30鳳林校長夢工廠 17:00 柚子特色晚餐、柚園探星&夜空導覽 20:00 花蓮飯店', '09:30 出發 10:10 臺灣黑熊教育館 11:40富里花海稻草藝術季 12:30 午餐 14:00 池上穀倉藝術館 16:00 春一枝誠信商店~呷手工冰棒 16:30 鹿野高台～熱氣球嘉年華、贈野餐墊 20:00 入住台東市區飯店', '09:00飯店出發金黃大地花毯～太麻里賞金針花午餐華源海灣觀景台 14:20抵達知本車站，搭乘15:00藍皮解憂號15:28金崙:部落走讀(車上享用原味下午茶) 17:30抵達枋山車站(站前廣場看夕陽晚霞)18:05枋寮車站下車 19:30 入住高雄飯店、周邊自理', '09:00出發 09:40 澄清湖~全台最大迷宮花園 12:00 菁寮老街 14:10 三隻小豬觀光農場 19:00 抵達台北車站']",共4天,"TWD 14,999","['Day:1蜜滋賀溫泉大飯店 或', 'Day:2瑞雄溫泉山莊 或', 'Day:3虎爺溫泉會館 或', 'Day:4同級', 'Day:5旅人驛站鐵花文創二館 或', 'Day:6旅人驛站米豆文旅 或', 'Day:7同級', 'Day:8城市商旅高雄真愛館 或', 'Day:9翰品酒店 高雄 或', 'Day:10城市商旅高雄駁二館 或', 'Day:11同級', 'Day:12溫暖的家']"
20,雄獅旅遊,暑假三部曲|熱氣球x金針花x呷冰棒·柚園星空x暮光柚宴·童話屋星巴克·台灣黑熊館·花園迷宮·藍皮解憂號·台鐵出發4日,https://travel.liontravel.com//detail?NormGroupID=183bb56f-5774-46e7-bd96-21ea69164676&GroupID=24TN709HOPE-T&Platform=app,2024/07/16 (二),1,31,30,報名,,無交通資訊,"['10:10 台北車站集合 預計搭乘10:40左右台北出發之班次 (或沿線各站自行上車) 前往 花蓮火車站、贈午餐台鐵便當 預計13:20 花蓮火車站出發 14:20 星巴克理想門市 15:30鳳林校長夢工廠 17:00 柚子特色晚餐、柚園探星&夜空導覽 20:00 花蓮飯店', '09:30 出發 10:10 臺灣黑熊教育館 11:40富里花海稻草藝術季 12:30 午餐 14:00 池上穀倉藝術館 16:00 春一枝誠信商店~呷手工冰棒 16:30 鹿野高台～熱氣球嘉年華、贈野餐墊 20:00 入住台東市區飯店', '09:00飯店出發金黃大地花毯～太麻里賞金針花午餐華源海灣觀景台 14:20抵達知本車站，搭乘15:00藍皮解憂號15:28金崙:部落走讀(車上享用原味下午茶) 17:30抵達枋山車站(站前廣場看夕陽晚霞)18:05枋寮車站下車 19:30 入住高雄飯店、周邊自理', '09:00出發 09:40 澄清湖~全台最大迷宮花園 12:00 菁寮老街 14:10 三隻小豬觀光農場 19:00 抵達台北車站']",共4天,"TWD 12,999","['Day:1蜜滋賀溫泉大飯店 或', 'Day:2瑞雄溫泉山莊 或', 'Day:3虎爺溫泉會館 或', 'Day:4同級', 'Day:5旅人驛站鐵花文創二館 或', 'Day:6旅人驛站米豆文旅 或', 'Day:7同級', 'Day:8城市商旅高雄真愛館 或', 'Day:9翰品酒店 高雄 或', 'Day:10城市商旅高雄駁二館 或', 'Day:11同級', 'Day:12溫暖的家']"
21,雄獅旅遊,暑假三部曲|熱氣球x金針花x呷冰棒·柚園星空x暮光柚宴·童話屋星巴克·台灣黑熊館·花園迷宮·藍皮解憂號·台鐵出發4日,https://travel.liontravel.com//detail?NormGroupID=183bb56f-5774-46e7-bd96-21ea69164676&GroupID=24TN709HOPE-T&Platform=app,2024/07/19 (五),1,31,22,報名,,無交通資訊,"['10:10 台北車站集合 預計搭乘10:40左右台北出發之班次 (或沿線各站自行上車) 前往 花蓮火車站、贈午餐台鐵便當 預計13:20 花蓮火車站出發 14:20 星巴克理想門市 15:30鳳林校長夢工廠 17:00 柚子特色晚餐、柚園探星&夜空導覽 20:00 花蓮飯店', '09:30 出發 10:10 臺灣黑熊教育館 11:40富里花海稻草藝術季 12:30 午餐 14:00 池上穀倉藝術館 16:00 春一枝誠信商店~呷手工冰棒 16:30 鹿野高台～熱氣球嘉年華、贈野餐墊 20:00 入住台東市區飯店', '09:00飯店出發金黃大地花毯～太麻里賞金針花午餐華源海灣觀景台 14:20抵達知本車站，搭乘15:00藍皮解憂號15:28金崙:部落走讀(車上享用原味下午茶) 17:30抵達枋山車站(站前廣場看夕陽晚霞)18:05枋寮車站下車 19:30 入住高雄飯店、周邊自理', '09:00出發 09:40 澄清湖~全台最大迷宮花園 12:00 菁寮老街 14:10 三隻小豬觀光農場 19:00 抵達台北車站']",共4天,"TWD 14,999","['Day:1蜜滋賀溫泉大飯店 或', 'Day:2瑞雄溫泉山莊 或', 'Day:3虎爺溫泉會館 或', 'Day:4同級', 'Day:5旅人驛站鐵花文創二館 或', 'Day:6旅人驛站米豆文旅 或', 'Day:7同級', 'Day:8城市商旅高雄真愛館 或', 'Day:9翰品酒店 高雄 或', 'Day:10城市商旅高雄駁二館 或', 'Day:11同級', 'Day:12溫暖的家']"
22,雄獅旅遊,暑假三部曲|熱氣球x金針花x呷冰棒·柚園星空x暮光柚宴·童話屋星巴克·台灣黑熊館·花園迷宮·藍皮解憂號·台鐵出發4日,https://travel.liontravel.com//detail?NormGroupID=183bb56f-5774-46e7-bd96-21ea69164676&GroupID=24TN709HOPE-T&Platform=app,2024/07/23 (二),1,31,30,報名,,無交通資訊,"['10:10 台北車站集合 預計搭乘10:40左右台北出發之班次 (或沿線各站自行上車) 前往 花蓮火車站、贈午餐台鐵便當 預計13:20 花蓮火車站出發 14:20 星巴克理想門市 15:30鳳林校長夢工廠 17:00 柚子特色晚餐、柚園探星&夜空導覽 20:00 花蓮飯店', '09:30 出發 10:10 臺灣黑熊教育館 11:40富里花海稻草藝術季 12:30 午餐 14:00 池上穀倉藝術館 16:00 春一枝誠信商店~呷手工冰棒 16:30 鹿野高台～熱氣球嘉年華、贈野餐墊 20:00 入住台東市區飯店', '09:00飯店出發金黃大地花毯～太麻里賞金針花午餐華源海灣觀景台 14:20抵達知本車站，搭乘15:00藍皮解憂號15:28金崙:部落走讀(車上享用原味下午茶) 17:30抵達枋山車站(站前廣場看夕陽晚霞)18:05枋寮車站下車 19:30 入住高雄飯店、周邊自理', '09:00出發 09:40 澄清湖~全台最大迷宮花園 12:00 菁寮老街 14:10 三隻小豬觀光農場 19:00 抵達台北車站']",共4天,"TWD 12,999","['Day:1蜜滋賀溫泉大飯店 或', 'Day:2瑞雄溫泉山莊 或', 'Day:3虎爺溫泉會館 或', 'Day:4同級', 'Day:5旅人驛站鐵花文創二館 或', 'Day:6旅人驛站米豆文旅 或', 'Day:7同級', 'Day:8城市商旅高雄真愛館 或', 'Day:9翰品酒店 高雄 或', 'Day:10城市商旅高雄駁二館 或', 'Day:11同級', 'Day:12溫暖的家']"
23,雄獅旅遊,暑假三部曲|熱氣球x金針花x呷冰棒·柚園星空x暮光柚宴·童話屋星巴克·台灣黑熊館·花園迷宮·藍皮解憂號·台鐵出發4日,https://travel.liontravel.com//detail?NormGroupID=183bb56f-5774-46e7-bd96-21ea69164676&GroupID=24TN709HOPE-T&Platform=app,2024/07/26 (五),1,31,30,報名,,無交通資訊,"['10:10 台北車站集合 預計搭乘10:40左右台北出發之班次 (或沿線各站自行上車) 前往 花蓮火車站、贈午餐台鐵便當 預計13:20 花蓮火車站出發 14:20 星巴克理想門市 15:30鳳林校長夢工廠 17:00 柚子特色晚餐、柚園探星&夜空導覽 20:00 花蓮飯店', '09:30 出發 10:10 臺灣黑熊教育館 11:40富里花海稻草藝術季 12:30 午餐 14:00 池上穀倉藝術館 16:00 春一枝誠信商店~呷手工冰棒 16:30 鹿野高台～熱氣球嘉年華、贈野餐墊 20:00 入住台東市區飯店', '09:00飯店出發金黃大地花毯～太麻里賞金針花午餐華源海灣觀景台 14:20抵達知本車站，搭乘15:00藍皮解憂號15:28金崙:部落走讀(車上享用原味下午茶) 17:30抵達枋山車站(站前廣場看夕陽晚霞)18:05枋寮車站下車 19:30 入住高雄飯店、周邊自理', '09:00出發 09:40 澄清湖~全台最大迷宮花園 12:00 菁寮老街 14:10 三隻小豬觀光農場 19:00 抵達台北車站']",共4天,"TWD 14,999","['Day:1蜜滋賀溫泉大飯店 或', 'Day:2瑞雄溫泉山莊 或', 'Day:3虎爺溫泉會館 或', 'Day:4同級', 'Day:5旅人驛站鐵花文創二館 或', 'Day:6旅人驛站米豆文旅 或', 'Day:7同級', 'Day:8城市商旅高雄真愛館 或', 'Day:9翰品酒店 高雄 或', 'Day:10城市商旅高雄駁二館 或', 'Day:11同級', 'Day:12溫暖的家']"
24,雄獅旅遊,暑假三部曲|熱氣球x金針花x呷冰棒·柚園星空x暮光柚宴·童話屋星巴克·台灣黑熊館·花園迷宮·藍皮解憂號·台鐵出發4日,https://travel.liontravel.com//detail?NormGroupID=183bb56f-5774-46e7-bd96-21ea69164676&GroupID=24TN709HOPE-T&Platform=app,2024/07/30 (二),1,31,30,報名,,無交通資訊,"['10:10 台北車站集合 預計搭乘10:40左右台北出發之班次 (或沿線各站自行上車) 前往 花蓮火車站、贈午餐台鐵便當 預計13:20 花蓮火車站出發 14:20 星巴克理想門市 15:30鳳林校長夢工廠 17:00 柚子特色晚餐、柚園探星&夜空導覽 20:00 花蓮飯店', '09:30 出發 10:10 臺灣黑熊教育館 11:40富里花海稻草藝術季 12:30 午餐 14:00 池上穀倉藝術館 16:00 春一枝誠信商店~呷手工冰棒 16:30 鹿野高台～熱氣球嘉年華、贈野餐墊 20:00 入住台東市區飯店', '09:00飯店出發金黃大地花毯～太麻里賞金針花午餐華源海灣觀景台 14:20抵達知本車站，搭乘15:00藍皮解憂號15:28金崙:部落走讀(車上享用原味下午茶) 17:30抵達枋山車站(站前廣場看夕陽晚霞)18:05枋寮車站下車 19:30 入住高雄飯店、周邊自理', '09:00出發 09:40 澄清湖~全台最大迷宮花園 12:00 菁寮老街 14:10 三隻小豬觀光農場 19:00 抵達台北車站']",共4天,"TWD 12,999","['Day:1蜜滋賀溫泉大飯店 或', 'Day:2瑞雄溫泉山莊 或', 'Day:3虎爺溫泉會館 或', 'Day:4同級', 'Day:5旅人驛站鐵花文創二館 或', 'Day:6旅人驛站米豆文旅 或', 'Day:7同級', 'Day:8城市商旅高雄真愛館 或', 'Day:9翰品酒店 高雄 或', 'Day:10城市商旅高雄駁二館 或', 'Day:11同級', 'Day:12溫暖的家']"
25,雄獅旅遊,高雄旅遊｜微笑南灣知性之旅.最高折3百｜旗山老街.愛之船.米其林台灣茶.奢華晶英國際行館二日｜台中出發,https://travel.liontravel.com//detail?NormGroupID=a66c7763-6d77-456d-9c78-1b72f45431d1&GroupID=24TS5183SC-X&Platform=app,2024/05/18 (六),1,37,8,請洽專員,成行,"出發地點
台中彰化
集合地點
新烏日火車站2樓-雄獅旅遊集合處員林轉運站
集合說明","['07:20台中新烏日火車站集合出發08:20員林轉運站出發田寮月世界｜月球天空步道旗山老街｜全台人氣第一老街愛河愛之船｜愜意河岸景致高雄晶英國際行館Check in→17:00自行前往參加週六限定『池畔派對』 或 自行使用飯店設施『三溫暖／半露天游泳池／健身中心』', '09:00行館Check out詩舒曼蠶絲文化園區｜時空之城3D彩繪台塑王氏昆仲公園｜食品界米其林台灣好茶衛武營國家藝術文化中心｜好美好拍的藝術地標15:30準備回程17:30預計返抵員林轉運站18:10預計返抵新烏日火車站']",共2天,"TWD 4,999",['Day:1晶英國際行館']
26,雄獅旅遊,嘉義旅遊│雄獅獨家栩悅號.逐鹿部落~與小鹿的相遇.台灣花磚博物館~歷史花磚.新悅花園酒店2日│桃竹出發,https://travel.liontravel.com//detail?NormGroupID=6221d1d1-a3e0-48dd-9163-2b32f182f6ae&GroupID=24TS613SYH-V&Platform=app,2024/06/13 (四),1,30,0,候補,成行,"出發地點
桃園新竹
集合地點
桃園新光大樓一樓巨城SOGO旁摩斯漢堡
集合說明","['09:20桃園新光大樓一樓集合→09:30團體出發→10:30巨城SOGO旁摩斯漢堡→12:30北斗奠安宮~午餐自理→15:00逐鹿部落~梅花鹿生態體驗+欣賞歌舞表演→16:40台灣花磚博物館→18:00文化路夜市~晚餐自理、享用多樣美食→19:30新悅花園飯店Check in', '晨喚~09:00飯店Check out→09:20北門火車站－09:36北門火車站導覽－09:51阿里山森林鐵道專車出發囉→樟腦寮車站停留(導覽解說)→梨園寮(導覽解說)→12:48奮起湖車站→14:20迷糊步道(停留40分鐘)→預計18:30抵達出發地']",共2天,"TWD 6,199",['Day:1新悅花園酒店']
27,雄獅旅遊,台灣南又南｜穿越五百年~浸水營古道·排灣族聖地水上草原·老七佳·旭海溫泉·森林餐吧與手作3日｜,https://travel.liontravel.com//detail?NormGroupID=9a5888b3-b4a7-4453-8616-52f4bf1a6563&GroupID=24TN602NANB-T&Platform=app,2024/06/02 (日),1,8,6,報名,,無交通資訊,無行程資料,共3天,"TWD 19,999",[]
28,雄獅旅遊,台灣南又南｜穿越五百年~浸水營古道·排灣族聖地水上草原·老七佳·旭海溫泉·森林餐吧與手作3日｜,https://travel.liontravel.com//detail?NormGroupID=9a5888b3-b4a7-4453-8616-52f4bf1a6563&GroupID=24TN602NANB-T&Platform=app,2024/06/16 (日),1,8,6,報名,,無交通資訊,"['左營高鐵站09:00集合出發 10:30 抵達力里部落文化祭祀廣場~入山祈福儀式 11:30 老七佳吊橋~人文解說 12:30 老七佳石板屋~享風味餐、石板屋群聚落導覽、柴鑰匙圈手作 16:00 春日好品NAWAWA好所在 預計17:30入住 枋客文旅', '08:00枋客文旅出發 08:30力里部落文化祭祀廣場~入山祈福儀式 09:00大漢溪林道 10:30浸水營古道+獵人餐盒 16:30春日好品NAWAWA好所在~出發前往牡丹旭海 18:00瑪邵家餐坊~無菜單料理滿滿的海味 19:30美人湯泉~旭海休閒中心雙人湯屋 或旭海溫泉公共浴池 預計22:00入住 茴香戀戀溫泉會館', '08:00 住宿處出發 09:00 水上草原生態導覽 10:15 東源森林遊樂區~東源濕地的綠色經濟生態導覽、獵人養成、冒險樂園 - 午餐：森林餐吧手作料理、製作牡丹人紀念小物 14:00 回程 預計16:30 抵達左營高鐵站']",共3天,"TWD 19,999","['Day:1枋客文旅 或', 'Day:2Fangliao Hotel', 'Day:3茴香戀戀溫泉會館 或', 'Day:4Fennel Resort', 'Day:5溫暖的家 Sweet Home']"
29,雄獅旅遊,台灣南又南｜穿越五百年~浸水營古道·排灣族聖地水上草原·老七佳·旭海溫泉·森林餐吧與手作3日｜,https://travel.liontravel.com//detail?NormGroupID=9a5888b3-b4a7-4453-8616-52f4bf1a6563&GroupID=24TN602NANB-T&Platform=app,2024/06/23 (日),1,8,6,報名,,無交通資訊,"['左營高鐵站09:00集合出發 10:30 抵達力里部落文化祭祀廣場~入山祈福儀式 11:30 老七佳吊橋~人文解說 12:30 老七佳石板屋~享風味餐、石板屋群聚落導覽、柴鑰匙圈手作 16:00 春日好品NAWAWA好所在 預計17:30入住 枋客文旅', '08:00枋客文旅出發 08:30力里部落文化祭祀廣場~入山祈福儀式 09:00大漢溪林道 10:30浸水營古道+獵人餐盒 16:30春日好品NAWAWA好所在~出發前往牡丹旭海 18:00瑪邵家餐坊~無菜單料理滿滿的海味 19:30美人湯泉~旭海休閒中心雙人湯屋 或旭海溫泉公共浴池 預計22:00入住 茴香戀戀溫泉會館', '08:00 住宿處出發 09:00 水上草原生態導覽 10:15 東源森林遊樂區~東源濕地的綠色經濟生態導覽、獵人養成、冒險樂園 - 午餐：森林餐吧手作料理、製作牡丹人紀念小物 14:00 回程 預計16:30 抵達左營高鐵站']",共3天,"TWD 19,999","['Day:1枋客文旅 或', 'Day:2Fangliao Hotel', 'Day:3茴香戀戀溫泉會館 或', 'Day:4Fennel Resort', 'Day:5溫暖的家 Sweet Home']"
30,雄獅旅遊,環島｜萬里繡球花、橫山屏金針花、池上伯朗大道、經典花蓮太魯閣、宜蘭太平山森林美景、看見台灣之美五日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=555f5715-f067-4df8-a713-1525eaf2addc&GroupID=24TN527TWZ-K&Platform=app,2024/05/27 (一),1,37,36,請洽專員,,無交通資訊,"['07:50台鐵新左營1樓08:20高雄文化中心—12:00原生應用植物園午餐—14:00池上伯朗大道—16:30瑞穗北回歸線—18:30花蓮福容辦理入住並享用晚餐', '早安！花蓮—09:00經典花蓮太魯閣(小錐麓步道+神秘谷砂卡礑)—12:00午餐—14:00清水斷崖—15:30台泥DAKA文創(星巴克)—全台第二長隧道！蘇花改新體驗—18:00香格里拉休閒農場辦理入住並享用農場風味餐', '早安！宜蘭—10:30太平山國家森林遊樂區—太平山莊午餐—15:30蔥仔寮體驗農場(蔥油餅DIY)—享用晚餐—19:30辦理入住', '早安！台北—老梅綠石槽+老梅迷宮—漁港海鮮餐—萬里高家繡球花—台北玫瑰園—享用晚餐—飯店辦理入住', '早安！台北—台北士林官邸花園區—午餐—三義雅聞香草植物工廠—橫山屏金針花—回程—以下為巴士預計抵達各站時間—18:30新左營—19:00高雄文化中心']",共5天,"TWD 17,999","['Day:1福容大飯店花蓮 或', 'Day:2或同級', 'Day:3香格里拉休閒農場 或', 'Day:4或同級', 'Day:5南港老爺行旅 或', 'Day:6或同級', 'Day:7凱達大飯店 或', 'Day:8或同級', 'Day:9溫暖的家']"
31,雄獅旅遊,台灣南又南｜消失的台26線~琅嶠卑南古道·排灣族聖地水上草原·老七佳·旭海溫泉·森林餐吧與手作3日｜,https://travel.liontravel.com//detail?NormGroupID=7d522f9f-3451-4223-8c54-24d706d537fb&GroupID=24TN530NANA-T&Platform=app,無資料,無資料,無資料,無資料,無資料,無資料,無交通資訊,無行程資料,無資料,無資料,無旅館資訊
32,雄獅旅遊,環島新玩法｜花東縱谷品茗·震撼十鼓·蒙古包蒸籠宴·泥火山豆腐·秘境下午茶·藍皮解憂號·台鐵去程5日｜,https://travel.liontravel.com//detail?NormGroupID=8b65e4ed-f679-4a3d-a6a3-c7138e29a7fc&GroupID=24TN707HCP-T&Platform=app,2024/07/07 (日),1,31,30,報名,,無交通資訊,"['10:10 台北車站集合 預計搭乘10:40左右台北出發之班次 (或沿線各站自行上車) 前往 花蓮火車站、贈午餐台鐵便當 預計13:20 花蓮火車站出發 14:00 七星潭 15:30 海崖谷享用下午茶 17:00 東大門夜市 19:30入住花蓮飯店', '08:00 飯店出發 10:30 泥火山豆腐體驗 12:40 池上飯包博物館 13:30 池上伯朗大道 自行車 16:00 佳芳有機茶園（生態導覽+採茶+茶蛋卷DIY+品茗） 19:00 入住 台東飯店、享飯店晚餐', '09:00飯店出發 富山護魚區 寶桑路 午餐自理 卑南遺址 抵達台東車站，搭乘藍皮解憂號 金崙部落走讀(車上享用原味下午茶) 抵達枋山車站(站前廣場看夕陽晚霞) 枋寮車站下車 入住高雄飯店、飯店周邊自理', '09:00飯店出發 10:00 客家人情味~美濃民俗村 11:20 旗山老街、旗山天后宮 14:40 十鼓仁糖文創園區~震撼鼓樂表演 16:40 台南孔廟 18:00 探索台南巷弄美食~神農街、海安路 20:00 入住 台南飯店', '08:30 飯店出發 09:30 井仔腳瓦盤鹽田 10:50 南鯤鯓代天府 12:30 午餐-蒙古包蒸籠宴&蒙古裝體驗 14:40 旺萊山鳳梨文化園區（贈每人一份小點心） 預計18:30 抵達 台北車站']",共5天,"TWD 19,900","['Day:1福容大飯店花蓮 或', 'Day:2同級 Fullon Hotel Hualien or similiar hotel', 'Day:3台東南豐鐵花棧 或', 'Day:4同級 Inn by the Village or similiar hotel', 'Day:5福容大飯店-高雄 或', 'Day:6同級 Grand Hilai Kaohsiung or similiar hotel', 'Day:7富驛時尚酒店 台南民生路館 或', 'Day:8同級 FX Hotel Tainan or similiar hotel', 'Day:9甜蜜的家 Sweet Home']"
33,雄獅旅遊,環島新玩法｜花東縱谷品茗·震撼十鼓·蒙古包蒸籠宴·泥火山豆腐·秘境下午茶·藍皮解憂號·台鐵去程5日｜,https://travel.liontravel.com//detail?NormGroupID=8b65e4ed-f679-4a3d-a6a3-c7138e29a7fc&GroupID=24TN707HCP-T&Platform=app,2024/07/14 (日),1,31,30,報名,,無交通資訊,"['10:10 台北車站集合 預計搭乘10:40左右台北出發之班次 (或沿線各站自行上車) 前往 花蓮火車站、贈午餐台鐵便當 預計13:20 花蓮火車站出發 14:00 七星潭 15:30 海崖谷享用下午茶 17:00 東大門夜市 19:30入住花蓮飯店', '08:00 飯店出發 10:30 泥火山豆腐體驗 12:40 池上飯包博物館 13:30 池上伯朗大道 自行車 16:00 佳芳有機茶園（生態導覽+採茶+茶蛋卷DIY+品茗） 19:00 入住 台東飯店、享飯店晚餐', '09:00飯店出發 富山護魚區 寶桑路 午餐自理 卑南遺址 抵達台東車站，搭乘藍皮解憂號 金崙部落走讀(車上享用原味下午茶) 抵達枋山車站(站前廣場看夕陽晚霞) 枋寮車站下車 入住高雄飯店、飯店周邊自理', '09:00飯店出發 10:00 客家人情味~美濃民俗村 11:20 旗山老街、旗山天后宮 14:40 十鼓仁糖文創園區~震撼鼓樂表演 16:40 台南孔廟 18:00 探索台南巷弄美食~神農街、海安路 20:00 入住 台南飯店', '08:30 飯店出發 09:30 井仔腳瓦盤鹽田 10:50 南鯤鯓代天府 12:30 午餐-蒙古包蒸籠宴&蒙古裝體驗 14:40 旺萊山鳳梨文化園區（贈每人一份小點心） 預計18:30 抵達 台北車站']",共5天,"TWD 19,900","['Day:1福容大飯店花蓮 或', 'Day:2同級 Fullon Hotel Hualien or similiar hotel', 'Day:3台東南豐鐵花棧 或', 'Day:4同級 Inn by the Village or similiar hotel', 'Day:5福容大飯店-高雄 或', 'Day:6同級 Grand Hilai Kaohsiung or similiar hotel', 'Day:7富驛時尚酒店 台南民生路館 或', 'Day:8同級 FX Hotel Tainan or similiar hotel', 'Day:9甜蜜的家 Sweet Home']"
34,雄獅旅遊,環島新玩法｜花東縱谷品茗·震撼十鼓·蒙古包蒸籠宴·泥火山豆腐·秘境下午茶·藍皮解憂號·台鐵去程5日｜,https://travel.liontravel.com//detail?NormGroupID=8b65e4ed-f679-4a3d-a6a3-c7138e29a7fc&GroupID=24TN707HCP-T&Platform=app,2024/07/21 (日),1,31,30,報名,,無交通資訊,"['10:10 台北車站集合 預計搭乘10:40左右台北出發之班次 (或沿線各站自行上車) 前往 花蓮火車站、贈午餐台鐵便當 預計13:20 花蓮火車站出發 14:00 七星潭 15:30 海崖谷享用下午茶 17:00 東大門夜市 19:30入住花蓮飯店', '08:00 飯店出發 10:30 泥火山豆腐體驗 12:40 池上飯包博物館 13:30 池上伯朗大道 自行車 16:00 佳芳有機茶園（生態導覽+採茶+茶蛋卷DIY+品茗） 19:00 入住 台東飯店、享飯店晚餐', '09:00飯店出發 富山護魚區 寶桑路 午餐自理 卑南遺址 抵達台東車站，搭乘藍皮解憂號 金崙部落走讀(車上享用原味下午茶) 抵達枋山車站(站前廣場看夕陽晚霞) 枋寮車站下車 入住高雄飯店、飯店周邊自理', '09:00飯店出發 10:00 客家人情味~美濃民俗村 11:20 旗山老街、旗山天后宮 14:40 十鼓仁糖文創園區~震撼鼓樂表演 16:40 台南孔廟 18:00 探索台南巷弄美食~神農街、海安路 20:00 入住 台南飯店', '08:30 飯店出發 09:30 井仔腳瓦盤鹽田 10:50 南鯤鯓代天府 12:30 午餐-蒙古包蒸籠宴&蒙古裝體驗 14:40 旺萊山鳳梨文化園區（贈每人一份小點心） 預計18:30 抵達 台北車站']",共5天,"TWD 19,900","['Day:1福容大飯店花蓮 或', 'Day:2同級 Fullon Hotel Hualien or similiar hotel', 'Day:3台東南豐鐵花棧 或', 'Day:4同級 Inn by the Village or similiar hotel', 'Day:5福容大飯店-高雄 或', 'Day:6同級 Grand Hilai Kaohsiung or similiar hotel', 'Day:7富驛時尚酒店 台南民生路館 或', 'Day:8同級 FX Hotel Tainan or similiar hotel', 'Day:9甜蜜的家 Sweet Home']"
